City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Lexington,US,2022-10-27 03:04:22,37.9887,-84.4777,47.52,85,11,3.69
295,Chapais,CA,2022-10-27 03:09:19,49.7834,-74.8492,53.85,92,94,8.03
296,Hitachi,JP,2022-10-27 03:09:19,36.6,140.65,59.81,52,4,3.36
297,North Platte,US,2022-10-27 03:09:19,41.1239,-100.7654,46.33,56,0,18.01
298,Asfi,MA,2022-10-27 03:09:20,32.2994,-9.2372,70.54,56,7,3.22
299,Maxixe,MZ,2022-10-27 03:09:21,-23.8597,35.3472,73.87,93,98,4.36
300,Teknaf,BD,2022-10-27 03:09:21,20.8624,92.3058,79.56,65,2,7.83
301,Bull Savanna,JM,2022-10-27 03:09:22,17.8868,-77.5902,74.84,83,100,6.6
302,Portland,US,2022-10-27 03:09:23,45.5234,-122.6762,50.61,91,100,5.01
303,Sao Filipe,CV,2022-10-27 03:09:23,14.8961,-24.4956,79.14,77,100,6.55
304,Ponta Delgada,PT,2022-10-27 03:09:23,37.7333,-25.6667,59.72,77,40,3.44
305,Algarrobo,CO,2022-10-27 03:09:24,10.1869,-74.5753,74.7,95,100,4.94
306,Zhigansk,RU,2022-10-27 03:09:25,66.7697,123.3711,28.09,87,100,20.07
307,Sitka,US,2022-10-27 03:09:25,57.0531,-135.33,46.29,87,100,14.97
308,Vila Franca Do Campo,PT,2022-10-27 03:09:26,37.7167,-25.4333,59.41,72,100,12.26
309,Perevolotskiy,RU,2022-10-27 03:09:26,51.8763,54.1938,28.2,79,29,2.53
310,Bela Vista,BR,2022-10-27 03:05:02,-22.1089,-56.5211,78.06,59,67,5.91
311,Izumo,JP,2022-10-27 03:09:27,35.3667,132.7667,65.23,53,100,3.56
312,Bedele,ET,2022-10-27 03:09:28,8.456,36.353,51.91,97,90,2.19
313,Baruun-Urt,MN,2022-10-27 03:09:29,46.6806,113.2792,33.08,23,100,7.23
314,Nogliki,RU,2022-10-27 03:09:29,51.8333,143.1667,36.05,96,100,21.21
315,Verkhnevilyuysk,RU,2022-10-27 03:09:30,63.4453,120.3167,30.63,84,100,10.0
316,Waitati,NZ,2022-10-27 03:09:30,-45.75,170.5667,46.8,93,100,6.55
317,Beloha,MG,2022-10-27 03:09:31,-25.1667,45.05,69.67,88,16,4.23
318,Luzhou,CN,2022-10-27 03:09:31,28.8724,105.4405,65.21,82,97,2.15
319,Londoko,RU,2022-10-27 03:09:31,49.0333,131.9833,39.52,86,100,0.63
320,Tocopilla,CL,2022-10-27 03:09:32,-22.092,-70.1979,61.66,71,12,5.97
321,Dingle,PH,2022-10-27 03:10:32,10.9995,122.6711,85.66,75,100,10.18
322,Pisco,PE,2022-10-27 03:10:33,-13.7,-76.2167,60.03,82,12,2.3
323,Vilcun,CL,2022-10-27 03:10:33,-38.65,-72.2333,41.74,96,10,1.79
324,Barra Patuca,HN,2022-10-27 03:10:34,15.8,-84.2833,79.41,75,88,7.58
325,Flinders,AU,2022-10-27 03:10:34,-34.5833,150.8552,81.37,48,51,8.99
326,Namibe,AO,2022-10-27 03:10:35,-15.1961,12.1522,67.37,79,85,5.77
327,La Palma,US,2022-10-27 03:10:35,33.8464,-118.0467,66.81,81,20,3.44
328,Lerwick,GB,2022-10-27 03:10:36,60.1545,-1.1494,53.6,73,95,27.49
329,Mogadishu,SO,2022-10-27 03:10:36,2.0371,45.3438,77.99,85,79,10.94
330,Araci,BR,2022-10-27 03:10:37,-11.3333,-38.9667,70.66,92,100,5.19
331,Xuddur,SO,2022-10-27 03:10:37,4.1213,43.8894,71.38,91,50,10.58
332,Cabo San Lucas,MX,2022-10-27 03:10:09,22.8909,-109.9124,74.5,73,2,9.31
333,Vestmanna,FO,2022-10-27 03:10:38,62.1564,-7.1664,47.32,100,100,5.75
334,Unai,BR,2022-10-27 03:10:38,-16.3575,-46.9061,76.59,53,11,3.04
335,Kailua,US,2022-10-27 03:10:14,21.4022,-157.7394,82.38,76,74,1.01
336,Te Anau,NZ,2022-10-27 03:09:33,-45.4167,167.7167,49.35,98,100,1.39
337,Omboue,GA,2022-10-27 03:10:39,-1.5746,9.2618,76.66,91,100,4.56
338,Krasnoselkup,RU,2022-10-27 03:10:39,65.7,82.4667,15.6,94,97,13.11
339,Nurota,UZ,2022-10-27 03:10:40,40.5614,65.6886,47.82,65,42,0.72
340,Sur,OM,2022-10-27 03:09:24,22.5667,59.5289,81.09,51,0,1.72
341,Ormara,PK,2022-10-27 03:10:40,25.2088,64.6357,80.01,71,0,6.58
342,Nakambala,ZM,2022-10-27 03:10:41,-15.8324,27.7799,73.4,40,42,5.79
343,Solton,RU,2022-10-27 03:10:41,52.8429,86.4787,40.33,62,100,3.98
344,Touros,BR,2022-10-27 03:10:42,-5.1989,-35.4608,76.89,77,69,10.51
345,Alofi,NU,2022-10-27 03:10:42,-19.0595,-169.9187,75.09,83,100,10.36
346,Padang,ID,2022-10-27 03:07:10,-0.9492,100.3543,84.25,70,73,3.31
347,Patnagarh,IN,2022-10-27 03:10:43,20.7167,83.15,74.14,61,0,1.07
348,Acajutla,SV,2022-10-27 03:10:43,13.5928,-89.8275,78.93,85,85,4.63
349,Lagoa,PT,2022-10-27 03:10:44,39.05,-27.9833,60.85,55,88,20.47
350,Careiro Da Varzea,BR,2022-10-27 03:10:44,-3.2003,-59.8119,81.23,77,100,3.83
351,Tabou,CI,2022-10-27 03:10:44,4.423,-7.3528,77.31,87,85,3.87
352,Kudahuvadhoo,MV,2022-10-27 03:10:45,2.6708,72.8944,81.27,77,68,8.41
353,Nadym,RU,2022-10-27 03:10:45,65.5333,72.5167,22.98,86,100,14.7
354,Roald,NO,2022-10-27 03:10:46,62.5833,6.1333,54.09,82,20,11.5
355,Altamira,BR,2022-10-27 03:10:46,-3.2033,-52.2064,74.93,88,100,2.37
356,Kesinga,IN,2022-10-27 03:10:47,20.2,83.2333,73.24,69,0,0.49
357,Chone,EC,2022-10-27 03:10:47,-0.6833,-80.1,71.74,81,99,5.95
358,Canosa Di Puglia,IT,2022-10-27 03:10:47,41.2196,16.0675,62.62,70,2,4.85
359,Sorong,ID,2022-10-27 03:10:05,-0.8833,131.25,85.95,68,30,6.71
360,Hay River,CA,2022-10-27 03:10:48,60.8156,-115.7999,23.83,92,97,8.03
361,Marawi,PH,2022-10-27 03:10:49,7.9986,124.2928,79.03,75,100,2.93
362,Shanghai,CN,2022-10-27 03:07:07,31.2222,121.4581,68.94,71,0,4.47
363,Barra Da Estiva,BR,2022-10-27 03:10:49,-13.6261,-41.3269,63.61,93,78,4.36
364,Terrasini,IT,2022-10-27 03:10:50,38.146,13.0844,75.07,59,100,4.61
365,Bandarbeyla,SO,2022-10-27 03:10:50,9.4942,50.8122,78.22,85,51,7.36
366,Turkistan,KZ,2022-10-27 03:10:50,43.0,68.0,49.64,52,100,8.48
367,Belmonte,BR,2022-10-27 03:11:51,-15.8631,-38.8828,72.09,88,18,3.27
368,Placido De Castro,BR,2022-10-27 03:11:51,-10.3353,-67.1856,78.42,75,92,2.42
369,Hofn,IS,2022-10-27 03:11:52,64.2539,-15.2082,42.19,81,11,20.18
370,Savannah Bight,HN,2022-10-27 03:11:52,16.45,-85.85,82.99,69,74,10.6
371,Berlevag,NO,2022-10-27 03:11:52,70.8578,29.0864,35.55,80,75,5.75
372,Mangrol,IN,2022-10-27 03:11:53,21.1167,70.1167,77.59,64,1,6.6
373,Buribay,RU,2022-10-27 03:11:53,51.9617,58.1592,27.9,77,10,2.77
374,Fairbanks,US,2022-10-27 03:09:06,64.8378,-147.7164,17.56,77,0,8.05
375,Hakkari,TR,2022-10-27 03:11:54,37.5833,44.1667,44.38,87,75,8.05
376,Grand Gaube,MU,2022-10-27 03:11:54,-20.0064,57.6608,75.6,70,78,5.01
377,Narsaq,GL,2022-10-27 03:11:55,60.9167,-46.05,30.42,92,94,5.73
378,Novoagansk,RU,2022-10-27 03:11:55,61.9449,76.6625,13.33,95,49,3.18
379,Gorontalo,ID,2022-10-27 03:08:56,0.5412,123.0595,85.71,71,99,4.05
380,Port Huron,US,2022-10-27 03:11:56,42.9709,-82.4249,45.21,73,100,4.61
381,Adrar,MR,2022-10-27 03:11:56,20.5022,-10.0711,76.01,12,3,9.93
382,Kamiiso,JP,2022-10-27 03:11:57,41.8167,140.65,57.09,56,34,7.09
383,Ulaangom,MN,2022-10-27 03:11:57,49.9811,92.0667,30.72,45,100,1.41
384,Tres Arroyos,AR,2022-10-27 03:11:58,-38.3739,-60.2798,54.1,96,100,13.65
385,Ayr,GB,2022-10-27 03:11:58,55.4627,-4.6339,55.31,87,0,10.36
386,Darlowo,PL,2022-10-27 03:11:58,54.421,16.4107,51.64,91,72,9.93
387,Wahiawa,US,2022-10-27 03:11:59,21.5028,-158.0236,79.12,68,20,6.91
388,Ambon,ID,2022-10-27 03:11:59,-3.6954,128.1814,87.94,70,20,5.75
389,Staunton,US,2022-10-27 03:08:01,38.1496,-79.0717,54.39,72,0,9.22
390,Canaries,ES,2022-10-27 03:12:00,28.0,-15.5,62.56,88,75,4.61
391,Plouzane,FR,2022-10-27 03:12:00,48.3833,-4.6167,59.32,97,75,16.11
392,Santa Lucia,ES,2022-10-27 03:12:01,27.9117,-15.5407,61.92,88,75,4.61
393,Marataizes,BR,2022-10-27 03:12:01,-21.0433,-40.8244,71.13,89,3,9.57
394,Rio Gallegos,AR,2022-10-27 03:08:45,-51.6226,-69.2181,53.65,26,100,19.57
395,Ankang,CN,2022-10-27 03:08:05,32.68,109.0172,60.89,76,100,6.71
396,Sembakung,ID,2022-10-27 03:12:03,3.8167,117.25,88.9,60,98,3.6
397,Port Macquarie,AU,2022-10-27 03:12:03,-31.4333,152.9167,79.9,67,69,7.05
398,San Policarpo,PH,2022-10-27 03:12:04,12.1791,125.5072,83.34,85,99,11.79
399,Port Lincoln,AU,2022-10-27 03:12:04,-34.7333,135.8667,63.25,58,7,18.3
400,Santa Maria,BR,2022-10-27 03:12:05,-29.6842,-53.8069,65.44,92,100,6.69
401,Cockburn Town,TC,2022-10-27 03:12:05,21.4612,-71.1419,80.24,66,5,5.48
402,Agidel,RU,2022-10-27 03:12:06,55.9077,53.9355,28.18,79,99,4.72
403,Pasco,US,2022-10-27 03:10:18,28.292,-82.4165,77.81,66,11,5.12
404,Huarmey,PE,2022-10-27 03:12:07,-10.0681,-78.1522,61.95,87,83,8.63
405,Los Llanos De Aridane,ES,2022-10-27 03:12:07,28.6585,-17.9182,64.15,45,0,8.01
406,Agirish,RU,2022-10-27 03:12:08,61.9247,63.0231,25.41,77,97,7.81
407,Tautira,PF,2022-10-27 03:12:08,-17.7333,-149.15,76.8,79,100,20.67
408,Erenhot,CN,2022-10-27 03:12:09,43.6475,111.9767,37.09,28,5,14.29
409,Kilindoni,TZ,2022-10-27 03:12:09,-7.9139,39.6668,76.55,75,6,9.37
410,Videbaek,DK,2022-10-27 03:12:09,56.0876,8.6285,54.72,95,88,8.08
411,Gushikawa,JP,2022-10-27 03:12:10,26.3544,127.8686,81.99,56,40,19.57
412,Los Algarrobos,PA,2022-10-27 03:12:11,8.5,-82.4333,73.74,92,67,2.84
413,Ismailia,EG,2022-10-27 03:13:11,30.6043,32.2723,69.13,84,0,7.49
414,Sungaipenuh,ID,2022-10-27 03:13:12,-2.0833,101.3833,72.5,78,99,4.05
415,Saint-Philippe,RE,2022-10-27 03:13:12,-21.3585,55.7679,71.19,80,96,10.09
416,Yilan,TW,2022-10-27 03:13:13,24.757,121.753,82.26,60,70,4.92
417,Constitucion,CL,2022-10-27 03:11:16,-35.3333,-72.4167,52.88,82,6,11.74
418,Kununurra,AU,2022-10-27 03:13:13,-15.7667,128.7333,103.98,17,11,11.5
419,Kaeo,NZ,2022-10-27 03:13:14,-35.1,173.7833,71.33,70,58,8.12
420,Kushima,JP,2022-10-27 03:13:14,31.4583,131.2333,72.36,47,87,6.04
421,Zonguldak,TR,2022-10-27 03:13:15,41.25,31.8333,49.51,91,86,2.21
422,Chimbote,PE,2022-10-27 03:13:16,-9.0853,-78.5783,60.94,89,48,7.05
423,Biak,ID,2022-10-27 03:13:16,-0.9131,122.8766,84.29,65,100,0.47
424,Muros,ES,2022-10-27 03:13:17,42.7762,-9.0603,67.68,87,95,19.04
425,Goedereede,NL,2022-10-27 03:13:18,51.8175,3.9806,60.01,87,100,3.0
426,Punuare,HN,2022-10-27 03:13:18,14.7333,-85.9667,83.16,89,87,3.85
427,Zyryanovsk,KZ,2022-10-27 03:13:18,49.7386,84.2719,37.58,96,100,1.48
428,Indiana,US,2022-10-27 03:13:19,40.0003,-86.2503,44.31,89,0,4.61
429,Nara,JP,2022-10-27 03:13:19,34.6851,135.8049,62.96,45,100,1.25
430,Malanje,AO,2022-10-27 03:13:20,-9.5402,16.341,64.51,95,100,2.44
431,Isiro,CD,2022-10-27 03:13:20,2.7739,27.616,65.64,99,98,2.01
432,Saravena,CO,2022-10-27 03:13:21,6.9538,-71.8752,74.48,86,96,1.88
433,Palmer,US,2022-10-27 03:08:31,42.1584,-72.3287,65.01,83,75,9.22
434,Joao Pinheiro,BR,2022-10-27 03:13:22,-17.7425,-46.1725,69.91,64,8,5.44
435,Pakxan,LA,2022-10-27 03:13:22,18.3778,103.6601,84.29,61,67,2.86
436,Chhatarpur,IN,2022-10-27 03:13:22,24.9,79.6,73.69,48,0,3.8
437,Bridlington,GB,2022-10-27 03:13:23,54.0831,-0.1919,54.01,93,96,5.99
438,Wageningen,NL,2022-10-27 03:13:23,51.9667,5.6667,57.07,94,100,5.75
439,Naze,JP,2022-10-27 03:13:24,28.3667,129.4833,72.09,55,55,16.84
440,Southampton,GB,2022-10-27 03:13:24,50.904,-1.4043,61.38,95,100,1.01
441,Solnechnyy,RU,2022-10-27 03:13:25,50.7214,136.6319,34.03,83,91,9.91
442,Kawalu,ID,2022-10-27 03:13:25,-7.3817,108.2082,77.34,79,91,4.45
443,Komsomolskiy,UZ,2022-10-27 03:13:26,40.4272,71.7189,52.52,76,41,6.91
444,Kropotkin,RU,2022-10-27 03:13:26,45.4375,40.5756,54.37,91,96,9.93
445,Surami,GE,2022-10-27 03:13:27,42.0243,43.5556,45.73,80,51,5.19
446,Alamosa,US,2022-10-27 03:13:27,37.4695,-105.87,33.78,51,0,8.05
447,Birjand,IR,2022-10-27 03:13:28,32.8663,59.2211,58.21,41,1,2.53
448,Chippewa Falls,US,2022-10-27 03:08:38,44.9369,-91.3929,35.96,88,0,0.0
449,Hvide Sande,DK,2022-10-27 03:13:28,56.0045,8.1294,55.09,90,76,13.76
450,Husavik,IS,2022-10-27 03:13:29,66.0449,-17.3389,38.37,91,98,4.12
451,Alberton,CA,2022-10-27 03:13:29,46.8168,-64.0654,59.9,97,96,16.96
452,Ahipara,NZ,2022-10-27 03:13:29,-35.1667,173.1667,67.8,56,75,9.86
453,Rio Verde De Mato Grosso,BR,2022-10-27 03:13:30,-18.9181,-54.8442,80.89,50,0,4.74
454,Port Moresby,PG,2022-10-27 03:13:30,-9.4431,147.1797,86.61,63,32,8.52
455,Mlalo,TZ,2022-10-27 03:13:31,-4.9333,38.9333,70.66,90,34,4.14
456,Pemba,MZ,2022-10-27 03:13:31,-12.974,40.5178,72.3,94,20,5.75
457,General Cepeda,MX,2022-10-27 03:13:32,25.3833,-101.45,62.08,47,46,4.03
458,Carmelo,UY,2022-10-27 03:13:33,-33.9892,-58.2856,60.98,70,0,9.37
459,Okha,RU,2022-10-27 03:13:33,53.5739,142.9478,37.4,57,65,13.0
460,Ouadda,CF,2022-10-27 03:14:34,8.0777,22.4007,66.24,56,21,4.34
461,Challapata,BO,2022-10-27 03:14:34,-18.9,-66.7667,48.97,12,0,4.94
462,Rundu,NA,2022-10-27 03:14:34,-17.9333,19.7667,74.08,42,98,4.43
463,Zhetysay,KZ,2022-10-27 03:14:35,40.7333,68.3,51.64,64,1,4.88
464,Lishu,CN,2022-10-27 03:14:35,43.3047,124.3278,44.87,39,2,10.51
465,Fort Smith,US,2022-10-27 03:10:01,35.3859,-94.3986,55.04,77,0,6.91
466,Najran,SA,2022-10-27 03:14:36,17.4924,44.1277,59.65,32,1,2.42
467,Sala,MA,2022-10-27 03:14:36,34.0389,-6.8166,77.63,67,8,0.0
468,Mitsamiouli,KM,2022-10-27 03:14:37,-11.3847,43.2844,76.42,81,99,12.55
469,Starosubkhangulovo,RU,2022-10-27 03:14:37,53.1031,57.4423,21.33,94,45,1.45
470,Calvillo,MX,2022-10-27 03:14:37,21.85,-102.7167,65.34,48,1,1.95
471,Qingdao,CN,2022-10-27 03:14:38,36.0986,120.3719,62.42,54,0,9.1
472,Novo Aripuana,BR,2022-10-27 03:14:38,-5.1206,-60.3797,77.86,86,100,1.34
473,Khasan,RU,2022-10-27 03:14:39,42.4308,130.6434,50.45,48,5,19.93
474,Leopold,AU,2022-10-27 03:14:39,-38.1833,144.4667,64.06,82,100,19.57
475,Usinsk,RU,2022-10-27 03:14:40,65.9939,57.5281,27.73,90,100,21.3
476,Brae,GB,2022-10-27 03:14:40,60.3964,-1.353,53.91,73,94,28.48
477,Hualmay,PE,2022-10-27 03:14:15,-11.0964,-77.6139,61.45,83,73,10.45
478,Beech Grove,US,2022-10-27 03:14:41,39.722,-86.09,44.6,90,0,5.75
479,Maltahohe,NA,2022-10-27 03:14:42,-24.8333,16.9833,69.31,23,0,10.0
480,Klaksvik,FO,2022-10-27 03:14:42,62.2266,-6.589,49.12,96,100,5.84
481,Xining,CN,2022-10-27 03:14:42,36.6167,101.7667,48.54,63,100,0.89
482,Paita,PE,2022-10-27 03:14:43,-5.0892,-81.1144,63.41,84,28,9.35
483,Akhtanizovskaya,RU,2022-10-27 03:14:43,45.32,37.1,55.87,77,100,15.08
484,Nsanje,MW,2022-10-27 03:14:44,-16.92,35.262,75.69,63,0,4.56
485,Uyar,RU,2022-10-27 03:14:44,55.81,94.3153,36.41,41,44,4.74
486,Cartagena Del Chaira,CO,2022-10-27 03:14:45,1.3349,-74.8429,74.7,91,100,2.13
487,Asau,RO,2022-10-27 03:14:45,46.4333,26.4,40.12,91,2,4.36
488,Flin Flon,CA,2022-10-27 03:14:45,54.7682,-101.865,30.79,89,100,9.4
489,Saldanha,ZA,2022-10-27 03:14:46,-33.0117,17.9442,60.49,93,100,19.35
490,Keflavik,IS,2022-10-27 03:14:46,64.0049,-22.5624,39.63,87,0,10.36
491,Akyab,MM,2022-10-27 03:14:47,20.15,92.9,77.92,67,6,7.45
492,Inverness,GB,2022-10-27 03:14:47,57.4791,-4.224,54.79,75,0,21.85
493,Ulladulla,AU,2022-10-27 03:14:47,-35.35,150.4667,74.88,43,2,13.11
494,Grindavik,IS,2022-10-27 03:14:48,63.8424,-22.4338,39.67,87,0,10.36
495,Bathsheba,BB,2022-10-27 03:14:48,13.2167,-59.5167,83.01,78,40,19.57
496,Mayo,US,2022-10-27 03:14:49,38.8876,-76.5119,62.98,80,20,12.66
497,Broken Hill,AU,2022-10-27 03:14:49,-31.95,141.4333,68.83,37,0,18.01
498,Kodinsk,RU,2022-10-27 03:13:56,58.6881,99.1844,31.73,57,100,2.86
499,Urumqi,CN,2022-10-27 03:12:01,43.801,87.6005,45.55,49,0,4.47
500,Vigrestad,NO,2022-10-27 03:14:50,58.5667,5.7,54.59,90,74,10.98
501,Falmouth,GB,2022-10-27 03:14:48,50.1544,-5.0711,59.9,94,75,12.66
502,Korla,CN,2022-10-27 03:10:35,41.7597,86.1469,56.98,31,97,8.1
503,Gizo,SB,2022-10-27 03:14:51,-8.103,156.8419,84.13,69,75,5.32
504,Jinji,CN,2022-10-27 03:14:51,23.2281,110.8261,85.1,53,7,2.8
505,Baturaja,ID,2022-10-27 03:14:51,-4.1333,104.1667,84.11,67,97,1.86
506,Torbay,CA,2022-10-27 03:14:17,47.6666,-52.7314,58.26,96,100,17.27
507,Morganton,US,2022-10-27 03:15:52,35.7454,-81.6848,53.74,86,0,1.01
508,Igrim,RU,2022-10-27 03:15:52,63.1906,64.4162,26.46,84,97,10.63
509,San Jose,US,2022-10-27 03:15:14,37.3394,-121.895,59.29,63,0,11.5
510,Mormugao,IN,2022-10-27 03:15:53,15.4,73.8,76.24,59,0,7.85
511,Jizan,SA,2022-10-27 03:15:53,17.3333,42.6667,83.34,76,26,2.62
512,Nizhniy Tsasuchey,RU,2022-10-27 03:15:54,50.5167,115.1333,38.14,20,46,9.91
513,Arenillas,ES,2022-10-27 03:15:54,41.3471,-2.8462,59.0,56,95,5.7
514,Kedrovyy,RU,2022-10-27 03:15:55,56.1667,91.8167,23.41,53,98,4.41
515,Inuvik,CA,2022-10-27 03:15:17,68.3499,-133.7218,10.89,90,17,13.49
516,Suhaia,RO,2022-10-27 03:15:55,43.7333,25.25,56.01,74,83,2.21
517,Bunia,CD,2022-10-27 03:15:56,1.5667,30.25,61.09,92,99,2.84
518,Mahuva,IN,2022-10-27 03:15:56,21.0914,71.7622,79.93,47,0,5.06
519,Inhambane,MZ,2022-10-27 03:15:57,-23.865,35.3833,76.98,88,40,3.44
520,Noumea,NC,2022-10-27 03:12:19,-22.2763,166.4572,89.58,68,35,8.86
521,Waipawa,NZ,2022-10-27 03:15:57,-41.4122,175.5153,62.33,63,81,8.97
522,Bad Hersfeld,DE,2022-10-27 03:15:58,50.8667,9.7,53.42,97,91,2.75
523,Jiaozuo,CN,2022-10-27 03:15:58,35.2397,113.2331,66.06,45,98,8.37
524,Rawson,AR,2022-10-27 03:15:58,-43.3002,-65.1023,61.84,32,3,20.54
525,Mecca,SA,2022-10-27 03:15:59,21.4267,39.8261,80.01,65,100,2.55
526,Kandrian,PG,2022-10-27 03:15:59,-6.2167,149.55,87.82,61,79,9.1
527,Awbari,LY,2022-10-27 03:16:00,26.5921,12.7805,62.44,38,0,6.78
528,Gasa,PS,2022-10-27 03:16:00,31.5,34.4667,72.59,70,0,3.09
529,Paraiso,CR,2022-10-27 03:16:01,9.8383,-83.8656,67.06,96,93,1.92
530,Bilma,NE,2022-10-27 03:16:01,18.6853,12.9164,69.24,27,0,10.18
531,Matadi,CD,2022-10-27 03:16:02,-5.8167,13.45,76.95,89,100,2.26
532,Jhanjharpur,IN,2022-10-27 03:16:02,26.2667,86.2833,74.1,56,0,1.25
533,Ostrovnoy,RU,2022-10-27 03:16:03,68.0531,39.5131,36.54,88,100,13.76
534,Japura,ID,2022-10-27 03:16:03,-0.3167,102.35,78.48,85,100,3.53
535,Tahta,EG,2022-10-27 03:16:04,26.7693,31.5021,68.9,60,0,5.14
536,Balkhash,KZ,2022-10-27 03:16:04,46.844,74.9804,39.81,75,75,22.37
537,Mollendo,PE,2022-10-27 03:16:05,-17.0231,-72.0147,60.66,86,77,7.49
538,Yenagoa,NG,2022-10-27 03:16:05,4.9247,6.2642,75.67,95,100,2.77
539,Kruisfontein,ZA,2022-10-27 03:16:06,-34.0033,24.7314,54.88,90,0,5.95
540,Xiongzhou,CN,2022-10-27 03:16:06,25.1167,114.3,82.54,33,3,6.78
541,Bilibino,RU,2022-10-27 03:16:07,68.0546,166.4372,2.21,100,97,1.92
542,Paamiut,GL,2022-10-27 03:16:07,61.994,-49.6678,37.31,80,100,16.93
543,Patea,NZ,2022-10-27 03:16:08,-39.7583,174.4833,62.55,68,99,10.98
544,Miyazu,JP,2022-10-27 03:16:08,35.5333,135.1833,61.0,59,100,4.21
545,Katakwi,UG,2022-10-27 03:16:09,1.8911,33.9661,68.65,61,72,3.24
546,San Sebastian,ES,2022-10-27 03:11:59,43.3128,-1.975,80.44,49,0,9.22
547,Cassia,BR,2022-10-27 03:16:10,-20.5831,-46.9219,70.74,57,16,1.05
548,Jiexiu,CN,2022-10-27 03:16:10,37.0244,111.9125,59.54,48,10,5.41
549,Amalapuram,IN,2022-10-27 03:16:11,16.5833,82.0167,82.08,65,0,4.94
550,Tairua,NZ,2022-10-27 03:16:11,-37.0167,175.85,65.53,59,100,11.97
551,Pokrovsk,UA,2022-10-27 03:16:12,48.282,37.1758,50.59,86,100,12.75
552,Pereira Barreto,BR,2022-10-27 03:15:53,-20.6383,-51.1092,76.19,36,0,4.52
553,Valkeakoski,FI,2022-10-27 03:17:12,61.2642,24.0312,43.43,96,40,5.93
554,Gilgit,PK,2022-10-27 03:17:13,35.9221,74.3087,57.79,52,4,1.57
555,Porto Santo,PT,2022-10-27 03:17:13,33.072,-16.3415,70.18,83,75,1.14
556,Saint-Benoit,RE,2022-10-27 03:17:14,-21.038,55.7194,75.31,78,99,5.91
557,Evensk,RU,2022-10-27 03:17:14,61.95,159.2333,17.33,69,0,7.72
558,Sarishabari,BD,2022-10-27 03:17:15,24.7333,89.8333,75.61,69,0,4.54
559,Ahuimanu,US,2022-10-27 03:17:15,21.4447,-157.8378,82.11,72,75,14.97
560,The Pas,CA,2022-10-27 03:17:15,53.8251,-101.2541,33.82,86,100,14.97
561,Cairns,AU,2022-10-27 03:17:16,-16.9167,145.7667,86.11,79,75,4.0
562,Anadyr,RU,2022-10-27 03:17:16,64.75,177.4833,12.7,78,75,17.9
563,Skibbereen,IE,2022-10-27 03:17:17,51.55,-9.2667,58.1,95,91,14.2
564,Diapaga,BF,2022-10-27 03:16:50,12.0708,1.7889,76.77,40,89,5.12
565,Orocue,CO,2022-10-27 03:17:17,4.7912,-71.3354,79.86,78,100,2.75
566,Hamilton,US,2022-10-27 03:17:18,39.1834,-84.5333,49.8,78,100,4.61
567,Vanavara,RU,2022-10-27 03:17:18,60.34,102.2797,29.48,66,100,4.23
568,Aksu,CN,2022-10-27 03:17:18,41.1231,80.2644,53.96,27,2,4.23
569,Malanville,BJ,2022-10-27 03:17:19,11.8685,3.3899,76.05,36,27,6.44
570,Nadvoitsy,RU,2022-10-27 03:17:19,63.8667,34.3167,35.44,97,100,5.53
